leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
5007740,STARKSBORO SCHOOL DISTRICT,VT,VT,0.780970699,1.164666783,0.237258305,0.255153531,0.168193175,0.099523558,0.069862102,0.222952374
5007800,STOWE SCHOOL DISTRICT,VT,VT,1.445800437,1.091454438,0.042772653,-0.144825677,0.068010085,0.056023622,0.043212063,0.129214125
5007980,SWANTON SCHOOL DISTRICT,VT,VT,-0.190619124,0.845172299,-0.113107166,0.124077651,0.094532087,0.072535685,0.046153368,0.139900705
5008000,THETFORD ACADEMY,VT,VT,1.907285001,1.090563871,0.03847772,0.454426886,0.40203453,0.137620342,0.098051065,0.333861202
5008010,THETFORD SCHOOL DISTRICT,VT,VT,1.54766882,0.982258382,-0.025161426,-0.074576496,0.136249568,0.091647747,0.058536357,0.189051427
5008130,TROY SCHOOL DISTRICT,VT,VT,-0.467080603,0.89885657,-0.018815033,0.090138431,0.181623243,0.102695907,0.076452323,0.261749618
5008190,UNDERHILL ID SCHOOL DISTRICT,VT,VT,1.820941301,0.951515782,0.022334792,-0.203273373,0.297023249,0.133372387,0.079425214,0.272526863
5008220,UNDERHILL TOWN SCHOOL DISTRICT,VT,VT,2.448426905,0.81119871,-0.235016242,-1.045946438,0.271333221,0.12661937,0.070938855,0.23992873
5008224,BLUE MOUNTAIN USD #21,VT,VT,-0.085085002,0.760465815,-0.078803662,0.14280518,0.091694802,0.071923696,0.053396113,0.167585496
5008225,TWINFIELD USD #33,VT,VT,0.21527541,1.09904603,0.002464606,-0.190775161,0.083831501,0.065479802,0.050829327,0.155487459
5008228,MILLERS RUN USD #37,VT,VT,-0.04805804,0.974930784,0.054331162,-0.288419014,0.349062084,0.136724242,0.094296054,0.347481118
5008230,FLOOD BROOK USD #20,VT,VT,1.661885629,0.845683696,0.014705544,0.127125524,0.087141125,0.068574282,0.051550744,0.160850081
5008235,MOUNT ABRAHAM UHSD #28,VT,VT,0.767733657,0.975341592,0.107218548,0.104590142,0.215393885,0.106712361,0.057568127,0.183762807
5008237,UHSD #32,VT,VT,0.776738383,1.108302821,0.051332143,0.225348937,0.215135402,0.107238447,0.058956588,0.184937745
5008241,BLACK RIVER USD #39,VT,VT,0.13851334,0.943550102,-0.000134211,0.105545773,0.259589413,0.117144235,0.075939795,0.246401433
5008242,WAITS RIVER VALLEY USD#36,VT,VT,-0.620453507,0.854107836,-0.061912882,-0.055089545,0.100507023,0.075050369,0.057315889,0.179641874
5008243,HAZEN UHSD #26,VT,VT,-0.513831045,0.897864353,-0.019011058,0.253895596,0.226188439,0.110617039,0.062347798,0.199042538
5008244,MILL RIVER USD #40,VT,VT,0.851593941,1.165128944,0.069979011,0.044799467,0.221646628,0.10873856,0.062611811,0.193929241
5008245,CHESTER-ANDOVER USD #29,VT,VT,0.893304936,1.155346359,0.210388538,0.026899849,0.118659942,0.085857216,0.055888558,0.173712319
5008247,OXBOW UHSD #30,VT,VT,0.614645909,0.881265589,-0.044983348,-0.043599831,0.232691679,0.112531313,0.065380228,0.212795607
5008248,GREEN MOUNTAIN UHSD #35,VT,VT,0.686988284,1.069581644,0.108976355,0.46962896,0.231200627,0.112823803,0.066161265,0.213888088
5008250,VERGENNES UESD #44,VT,VT,0.923681295,1.033819681,0.063255022,-0.104685547,0.121166708,0.087890036,0.05595312,0.177808508
5008280,VERGENNES UHSD #5,VT,VT,0.410465175,1.21056178,0.148498925,0.202066126,0.218153963,0.108787389,0.060124537,0.191800633
5008310,VERNON SCHOOL DISTRICT,VT,VT,0.225276391,0.982712852,0.03147775,0.055019615,0.142194681,0.109262508,0.066034212,0.212890656
5008400,WAITSFIELD SCHOOL DISTRICT,VT,VT,1.452364896,0.963059413,0.00828973,-0.168024879,0.186532692,0.109963858,0.072936261,0.24223388
5008460,WALLINGFORD SCHOOL DISTRICT,VT,VT,0.79213183,0.971273411,0.040162233,0.173284385,0.206720121,0.11085814,0.083983955,0.283610402
5008550,WARREN SCHOOL DISTRICT,VT,VT,2.579843951,1.104534055,-0.004384991,-0.31409742,0.195070803,0.116732235,0.075728541,0.246261264
5008640,WATERFORD SCHOOL DISTRICT,VT,VT,1.321578385,1.2290802,0.110555604,0.151970907,0.160314446,0.09252462,0.07718602,0.238700169
5008700,WEATHERSFIELD SCHOOL DISTRICT,VT,VT,0.488735794,1.175153934,0.096471599,-0.341759669,0.124799472,0.084654079,0.070598866,0.196823187
5008850,WEST RUTLAND SCHOOL DISTRICT,VT,VT,0.627636276,0.697499491,-0.037772044,0.519527509,0.095567536,0.073991113,0.055966375,0.173525071
5008940,WESTFORD SCHOOL DISTRICT,VT,VT,1.617806895,1.132928821,0.058908877,0.092033791,0.098794576,0.076360507,0.056684744,0.175981477
5008970,WESTMINSTER SCHOOL DISTRICT,VT,VT,0.1118146,1.111958215,-0.095648686,0.079542971,0.131535874,0.091488604,0.058762402,0.187587695
5009060,WEYBRIDGE SCHOOL DISTRICT,VT,VT,1.683871528,1.190361057,0.112742121,0.727727624,0.280450858,0.123122523,0.094887692,0.317934932
5009180,WILLIAMSTOWN SCHOOL DISTRICT,VT,VT,-0.604227494,0.987476943,0.010857115,-0.038761416,0.076284674,0.061645099,0.04706913,0.143396961
5009210,WILLISTON SCHOOL DISTRICT,VT,VT,1.471435211,1.111403977,-0.024960938,0.065320346,0.056951803,0.048394084,0.037042272,0.109354015
5009240,WILMINGTON SCHOOL DISTRICT,VT,VT,0.533262266,0.824689992,-0.161091117,-0.034385843,0.228774327,0.119920769,0.074478655,0.260364589
5009300,WINDSOR SCHOOL DISTRICT,VT,VT,0.892968801,1.164362697,0.208488155,-0.209297882,0.08268394,0.065813755,0.05009827,0.153876967
5009360,WINOOSKI SCHOOL DISTRICT,VT,VT,-0.716930351,0.809542958,-0.12275132,-0.251326305,0.071227875,0.059156611,0.044640843,0.135127464
5009390,WOLCOTT SCHOOL DISTRICT,VT,VT,0.753227822,0.923814652,-0.056803801,-0.317487996,0.179384688,0.115513489,0.077695845,0.25052499
5009480,WOODSTOCK SCHOOL DISTRICT,VT,VT,1.97308365,1.152076493,0.122726286,-0.604703325,0.131019882,0.092338645,0.059397602,0.190411109
5009510,WOODSTOCK UHSD #4,VT,VT,1.456506215,1.089871421,0.154848357,0.219898263,0.219836177,0.107991926,0.059764513,0.18974435
5099960,BARSTOW JOINT CONTRACT DISTRIC,VT,VT,1.587235112,1.170318955,0.112060999,-0.088985105,0.088901052,0.06684316,0.053138888,0.161973825
5100042,DOE SOP EDUC PROGRAMS,VA,VA,-3.693432049,0.750024361,0.195625811,-0.96967544,0.251904023,0.112930897,0.066423697,0.221259172
5100058,VSDB-STAUNTON,VA,VA,-2.032309321,0.898619527,0.078548795,0.117389658,0.64840583,0.14203852,0.09827345,0.396411867
5100060,ACCOMACK CO PBLC SCHS,VA,VA,-0.107164415,0.933175042,0.037276483,0.445575999,0.049702008,0.043191552,0.033008864,0.096509238
5100070,DEPARTMENT OF CORRECTIONAL EDUCATION,VA,VA,-3.18997694,0.830488668,0.103990773,-0.104747706,0.342223866,0.127883693,0.088492709,0.309994299
5100090,ALBEMARLE CO PBLC SCHS,VA,VA,1.031393077,0.987836781,-0.017807084,-0.079789731,0.047547825,0.041576033,0.031723969,0.092525508
5100120,ALEXANDRIA CITY PBLC SCHS,VA,VA,-0.388451543,0.683836837,-0.000181802,-0.460598494,0.047658612,0.041934797,0.031915691,0.092750703
5100152,ALLEGHANY CO PBLC SCHS,VA,VA,0.164035861,0.941407967,-0.110254923,0.174672596,0.054139539,0.046076752,0.03545216,0.104632398
5100180,AMELIA CO PBLC SCHS,VA,VA,-0.246926203,0.994086474,0.016871842,-0.501997323,0.058545451,0.049683699,0.0381575,0.112559426
5100210,AMHERST CO PBLC SCHS,VA,VA,-0.137975068,0.967704747,0.036983417,-0.094793281,0.050268539,0.043486031,0.033411607,0.097569709
5100240,APPOMATTOX CO PBLC SCHS,VA,VA,0.101608735,0.752169941,-0.065931111,-0.240951762,0.055705401,0.047059589,0.036316169,0.107456386
5100270,ARLINGTON CO PBLC SCHS,VA,VA,0.987336755,1.021436738,0.198339564,-0.129413639,0.046682683,0.040801765,0.031233429,0.090924394
5100300,AUGUSTA CO PBLC SCHS,VA,VA,0.180771928,0.812602719,-0.05391284,0.142414595,0.047112672,0.041159792,0.031525991,0.091712876
5100330,BATH CO PBLC SCHS,VA,VA,-0.140422588,0.805989036,0.054843675,-0.239188251,0.074259631,0.061277517,0.045890618,0.139772537
5100360,BEDFORD CO PBLC SCHS,VA,VA,-0.077119764,0.801066398,-0.033962638,-0.477780892,0.047311586,0.041454155,0.031627991,0.092103312
5100390,BLAND CO PBLC SCHS,VA,VA,0.02113786,1.009837405,0.105627534,0.122751288,0.067783999,0.056968695,0.042450955,0.128906486
5100420,BOTETOURT CO PBLC SCHS,VA,VA,0.85530029,1.137215956,0.150891329,-0.22245888,0.050123092,0.043692255,0.033144592,0.097286972
5100450,BRISTOL CITY PBLC SCHS,VA,VA,-0.023963148,0.870392788,-0.046478527,-0.029052567,0.055168614,0.046914044,0.036050392,0.106478339
5100480,BRUNSWICK CO PBLC SCHS,VA,VA,-0.822684468,0.957963042,0.160321351,0.272470128,0.054963291,0.047707982,0.036332582,0.106241234
5100510,BUCHANAN CO PBLC SCHS,VA,VA,-0.254510667,0.726112241,-0.208740205,0.215373975,0.052187204,0.045265968,0.034430908,0.101131842
5100540,BUCKINGHAM CO PBLC SCHS,VA,VA,-0.104653214,0.915333017,-0.128373272,0.340208918,0.057203723,0.048267626,0.036968843,0.110088263
5100560,BUENA VISTA CITY PBLC SCHS,VA,VA,-0.667467299,0.854293737,-0.183357511,-0.584523903,0.065266981,0.054773793,0.041832498,0.12427273
5100600,CAMPBELL CO PBLC SCHS,VA,VA,-0.103275308,0.867110502,0.032281669,-0.231886375,0.047798697,0.041724896,0.03195903,0.093009156
5100660,CAROLINE CO PBLC SCHS,VA,VA,-0.219993462,0.822198461,0.110369627,-0.06347833,0.050820698,0.04396801,0.033617557,0.098584053
5100690,CARROLL CO PBLC SCHS,VA,VA,0.137591829,0.966137071,0.063942209,-0.17073793,0.051093902,0.04429969,0.033772717,0.099044003
5100720,CHARLES CITY CO PBLC SCHS,VA,VA,-0.86408885,0.750705079,0.001168709,-0.257160815,0.069753773,0.059429989,0.044420563,0.133702713
5100750,CHARLOTTE CO PBLC SCHS,VA,VA,0.545973526,0.852288748,-0.024586218,0.003048205,0.055915411,0.047756011,0.036510704,0.108041172
5100780,CHARLOTTESVILLE CTY PBLC SCHS,VA,VA,0.400642209,0.888080972,0.164245142,0.020609029,0.055357206,0.04723279,0.036056464,0.106624434
5100810,CHESAPEAKE CITY PBLC SCHS,VA,VA,0.554818566,1.011234912,0.043649283,-0.034896017,0.045002851,0.039529593,0.030302308,0.087806572
5100840,CHESTERFIELD CO PBLC SCHS,VA,VA,0.864176772,1.105746187,0.090526577,0.236403584,0.044924398,0.039491865,0.030272933,0.087664678
5100870,CLARKE CO PBLC SCHS,VA,VA,0.250097152,0.75986323,0.030958552,-0.929104508,0.059315054,0.050674488,0.038577204,0.114049195
5100930,COLONIAL BEACH PBLC SCHS,VA,VA,-0.243016647,0.876760018,0.045748436,-0.431074715,0.076159598,0.061638685,0.046348164,0.142919509
5100960,COLONIAL HEIGHTS CITY PBLC SCHS,VA,VA,0.383950451,1.03575462,0.138312258,0.07552774,0.053505874,0.046174137,0.035229077,0.103471316
5100990,COVINGTON CITY PBLC SCHS,VA,VA,-0.529956403,0.784130723,0.050819673,-0.157784464,0.066107431,0.055896719,0.041742944,0.125722852
5101020,CRAIG CO PBLC SCHS,VA,VA,-0.141154284,0.911293818,0.149905447,-0.449423233,0.07095991,0.059381242,0.044264057,0.133847387
5101050,CULPEPER CO PBLC SCHS,VA,VA,0.358325437,1.034554391,0.074997976,0.246937709,0.048498673,0.042060459,0.032309328,0.094310133
5101080,CUMBERLAND CO PBLC SCHS,VA,VA,-0.662560278,0.765989282,-0.129847323,-0.228844044,0.063078035,0.052111061,0.040270967,0.121198219
5101110,DANVILLE CITY PBLC SCHS,VA,VA,-0.384488479,1.033434876,0.124899237,0.559703904,0.048538129,0.042285811,0.03240853,0.094354205
5101140,DICKENSON CO PBLC SCHS,VA,VA,-0.081763257,0.976662344,-0.004586756,-0.016347536,0.05533986,0.047256703,0.036294405,0.106799654
5101170,DINWIDDIE CO PBLC SCHS,VA,VA,-0.039207641,0.765104657,0.068597899,0.197588755,0.05095474,0.043997564,0.033488706,0.098878805
5101200,ESSEX CO PBLC SCHS,VA,VA,-0.471980655,0.872459083,0.021511616,0.002577301,0.061609453,0.052122032,0.039599512,0.118177557
5101260,FAIRFAX CO PBLC SCHS,VA,VA,1.337515541,1.166719861,0.100233851,-0.260157061,0.044557135,0.03917505,0.030042676,0.086974584
5101290,FALLS CHURCH CITY PBLC SCHS,VA,VA,1.439048856,1.115339805,0.313275135,-0.887982979,0.061114322,0.051131353,0.037899923,0.11710887
5101320,FAUQUIER CO PBLC SCHS,VA,VA,0.518331251,0.984260101,0.092104588,-0.206417711,0.047173216,0.041205796,0.031556112,0.09185599
5101350,FLOYD CO PBLC SCHS,VA,VA,0.533222607,0.961657781,0.087225223,0.117197275,0.057331598,0.049347614,0.03721904,0.110290642
5101380,FLUVANNA CO PBLC SCHS,VA,VA,0.130911387,0.912327856,-0.028884261,-0.115202505,0.052318617,0.045309611,0.034695848,0.101282153
5101410,FRANKLIN CITY PBLC SCHS,VA,VA,-1.199268934,0.892902387,-0.048868144,0.107059734,0.062335859,0.052110233,0.040142754,0.119015129
5101440,FRANKLIN CO PBLC SCHS,VA,VA,0.769228872,1.062294795,0.18382027,0.013233966,0.048004441,0.042231389,0.032060085,0.093360564
5101470,FREDERICK CO PBLC SCHS,VA,VA,0.046360066,0.869031414,-0.021842372,-0.262409426,0.046683133,0.040808244,0.031267696,0.090929156
5101510,FREDERICKSBURG CITY PBLC SCHS,VA,VA,-0.339905828,1.000972812,0.134325425,-0.368611242,0.054943912,0.046807673,0.035979143,0.106045115
5101560,GALAX CITY PBLC SCHS,VA,VA,-0.187414781,0.779471906,-0.10981748,-0.558009216,0.064264274,0.055517398,0.04088072,0.124158598
5101590,GILES CO PBLC SCHS,VA,VA,0.254042057,0.880953211,0.132033076,0.24595571,0.055365998,0.04736192,0.035718446,0.106777412
5101620,GLOUCESTER CO PBLC SCHS,VA,VA,0.542637426,0.91536548,0.171638808,-0.035618017,0.049565412,0.043279551,0.032921962,0.096279134
5101650,GOOCHLAND CO PBLC SCHS,VA,VA,0.962210291,0.933554293,0.042548662,-0.347939119,0.057306266,0.049061771,0.036724749,0.110520796
5101690,GRAYSON CO PBLC SCHS,VA,VA,-0.21720832,1.155421933,0.167495964,-0.069839139,0.057378348,0.050066996,0.037764665,0.110621471
5101710,GREENE CO PBLC SCHS,VA,VA,-0.210210527,1.029328131,0.05245382,0.046489573,0.054702811,0.046229737,0.035498479,0.105572825
5101740,GREENSVILLE CO PBLC SCHS,VA,VA,-0.390259058,0.987259695,0.045990237,0.544050237,0.056371686,0.048067113,0.036752838,0.108830755
5101770,HALIFAX CO PBLC SCHS,VA,VA,-0.087474847,0.666822955,-0.056737707,0.160683306,0.049227591,0.042942093,0.03282135,0.095659433
5101800,HAMPTON CITY PBLC SCHS,VA,VA,-0.68034617,0.923438552,0.100995647,0.015512935,0.045893246,0.040176558,0.030790705,0.089475244
5101830,HANOVER CO PBLC SCHS,VA,VA,1.331567703,0.905432138,0.080817412,-0.089566163,0.046422038,0.040625243,0.031076565,0.090461516
5101860,HARRISONBURG CITY PBLC SCHS,VA,VA,-0.22587107,0.804306392,-0.086494929,0.055766832,0.051950972,0.044605413,0.034283056,0.100526791
5101890,HENRICO CO PBLC SCHS,VA,VA,0.498693976,0.779196851,-0.00049456,-0.247263006,0.045020843,0.039562483,0.030306403,0.087838007
5101920,HENRY CO PBLC SCHS,VA,VA,0.301659542,0.882195912,0.00778023,-0.095770909,0.050097035,0.044034079,0.03302429,0.097445549
5101950,HIGHLAND CO PBLC SCHS,VA,VA,0.2177047,1.012996399,0.050437554,-0.063086932,0.311603251,0.124961663,0.095516767,0.340546427
5101980,HOPEWELL CITY PBLC SCHS,VA,VA,-0.782738373,0.926880195,0.072731303,0.168619684,0.049887008,0.043337346,0.033199693,0.096829206
5102010,ISLE OF WIGHT CO PBLC SCHS,VA,VA,0.538994177,0.944761621,0.12950037,-0.098184175,0.049406076,0.043146068,0.032855996,0.095964181
5102070,KING AND QUEEN CO PBLC SCHS,VA,VA,-0.193718907,0.742055189,0.088703201,-0.208243394,0.071203066,0.05953408,0.044758954,0.134281559
5102100,KING GEO CO PBLC SCHS,VA,VA,0.424662059,1.110928646,0.13603456,0.132310971,0.051569425,0.044769142,0.034013296,0.100021197
5102120,KING WILLIAM CO PBLC SCHS,VA,VA,0.183553962,0.989219572,0.058293126,-0.064053853,0.056621543,0.04889758,0.037164196,0.108957264
5102160,LANCASTER CO PBLC SCHS,VA,VA,-0.571323776,0.799238436,-0.034523061,-0.239728517,0.065516642,0.05340952,0.041441356,0.124592137
5102190,LEE CO PBLC SCHS,VA,VA,0.134060609,0.756618989,-0.118628401,-0.314472058,0.052218016,0.045489173,0.034547491,0.101178523
5102220,LEXINGTON CITY PBLC SCHS,VA,VA,1.482160712,1.104918016,0.075985362,-0.329237549,0.084577041,0.065529342,0.049487695,0.154672399
5102250,LOUDOUN CO PBLC SCHS,VA,VA,0.886031982,0.865397236,0.024826354,-0.419326383,0.044925805,0.039554566,0.030256071,0.087662838
5102280,LOUISA CO PBLC SCHS,VA,VA,-0.101886211,0.92911381,0.034493761,-0.211283806,0.050167561,0.043335969,0.03314395,0.097376199
5102310,LUNENBURG CO PBLC SCHS,VA,VA,-0.338126078,0.811357477,-0.054711747,-0.151121793,0.060468455,0.051324481,0.038823699,0.115931031
5102340,LYNCHBURG CITY PBLC SCHS,VA,VA,-0.451344812,0.782995269,0.037790383,-0.353960766,0.04799542,0.041849278,0.032066823,0.093372611
5102360,MANASSAS CITY PBLC SCHS,VA,VA,-0.535759788,0.890174333,0.118593142,0.378132844,0.049932574,0.042878594,0.033218242,0.09696647
5102370,MADISON CO PBLC SCHS,VA,VA,-0.310190663,0.804978524,0.015761676,-0.43391141,0.058823018,0.050170455,0.037932955,0.113074409
5102390,MANASSAS PARK CITY PBLC SCHS,VA,VA,0.146961746,1.051121611,0.03608298,0.147169887,0.055859455,0.048386236,0.03629985,0.107558745
5102400,MARTINSVILLE CITY PBLC SCHS,VA,VA,-0.433923616,0.701377123,-0.090048909,0.068214446,0.058204762,0.049621653,0.037736622,0.11210682
5102430,MATHEWS CO PBLC SCHS,VA,VA,-0.111907336,0.961238867,0.136779707,-0.422565597,0.062281671,0.052717343,0.040370705,0.119088763
5102460,MECKLENBURG CO PBLC SCHS,VA,VA,-0.050498437,0.609378253,-0.251535308,-0.224659739,0.050924443,0.044317187,0.033639317,0.098780631
5102490,MIDDLESEX CO PBLC SCHS,VA,VA,0.76872625,1.199191415,0.282278192,0.207047506,0.068955594,0.05813222,0.042734982,0.131570027
5102520,MONTGOMERY CO PBLC SCHS,VA,VA,0.430924871,0.808148012,0.144578167,-0.372946819,0.048244876,0.042073513,0.032118144,0.09382616
5102580,NELSON CO PBLC SCHS,VA,VA,0.282399012,1.030653495,0.074664012,0.170293118,0.057334332,0.048411506,0.037203696,0.110217818
5102610,NEW KENT CO PBLC SCHS,VA,VA,0.199985993,1.179842743,0.295906995,0.111937221,0.053662821,0.0462826,0.0352228,0.103715277
5102640,NEWPORT NEWS CITY PBLC SCHS,VA,VA,-0.552652318,0.816544926,-0.008265215,0.070778713,0.045370875,0.039817057,0.030539182,0.088490932
5102670,NORFOLK CITY PBLC SCHS,VA,VA,-0.904573232,0.678541759,0.027206405,-0.091639034,0.046275973,0.040250028,0.030717612,0.090183957
5102710,NORTHAMPTON CO PBLC SCHS,VA,VA,-0.979672567,1.054438161,0.125646013,0.320731515,0.059014481,0.049889791,0.038220394,0.113302602
5102730,NORTHUMBERLAND CO PBLC SCHS,VA,VA,0.310836996,0.756302776,-0.035222985,0.042422693,0.060642879,0.051216426,0.039117313,0.116445883
5102760,NORTON CITY PBLC SCHS,VA,VA,0.062109111,0.80867949,0.001672959,-0.194314185,0.071301071,0.057241616,0.04418622,0.133822204
5102790,NOTTOWAY CO PBLC SCHS,VA,VA,-0.48523357,0.753142035,-0.11646186,0.047827729,0.056034501,0.047112246,0.036251956,0.108183173
5102820,ORANGE CO PBLC SCHS,VA,VA,0.044588548,0.912217154,0.165404096,-0.163634209,0.049534387,0.043144692,0.032861784,0.096172985
5102850,PAGE CO PBLC SCHS,VA,VA,-0.081841484,1.010703406,0.207594214,0.127927187,0.052291402,0.045291665,0.034360916,0.101221378
5102880,PATRICK CO PBLC SCHS,VA,VA,0.413376215,0.926343072,-0.034947496,0.08416059,0.055276645,0.047485679,0.035990002,0.106782606
5102910,PETERSBURG CITY PBLC SCHS,VA,VA,-1.43874184,0.91384206,0.069061675,0.283788095,0.050235201,0.04363322,0.033498203,0.097482331
5102940,PITTSYLVANIA CO PBLC SCHS,VA,VA,0.206552165,0.924727616,0.009117928,0.151427192,0.048058039,0.042536108,0.032230207,0.093566646
5102980,POQUOSON CITY PBLC SCHS,VA,VA,0.708377618,0.985741337,0.017065241,-0.480378809,0.055800555,0.048263136,0.036368395,0.10776818
5103000,PORTSMOUTH CITY PBLC SCHS,VA,VA,-0.499220565,0.689978075,-0.004847059,0.111933236,0.046288321,0.040617888,0.031068807,0.090199986
5103030,POWHATAN CO PBLC SCHS,VA,VA,0.55782692,1.039939212,0.049168939,-0.332186878,0.050342788,0.043624724,0.033376042,0.097724186
5103060,PRINCE EDWARD CO PBLC SCHS,VA,VA,-0.563759753,0.854870338,0.013477409,-0.142168135,0.057171554,0.048061204,0.036793299,0.110752015
5103090,PRINCE GEORGE CO PBLC SCHS,VA,VA,0.374831502,0.907926711,0.186789257,-0.298602358,0.048481899,0.042235023,0.032287578,0.094262271
5103130,PRINCE WM CO PBLC SCHS,VA,VA,0.503278571,1.041719036,0.122324532,0.084109789,0.04465846,0.039259903,0.03010735,0.087162666
5103150,PULASKI CO PBLC SCHS,VA,VA,-0.035490261,0.870723264,0.129481263,0.115377387,0.050044086,0.043552919,0.033268095,0.097138593
5103180,RADFORD CITY PBLC SCHS,VA,VA,0.501375986,0.651261545,-0.143227271,-0.575621707,0.062163708,0.052605762,0.040468958,0.119006513
5103210,RAPPAHANNOCK CO PBLC SCHS,VA,VA,-0.043813647,1.16234719,0.062677836,-0.090205164,0.068424938,0.056628375,0.042907804,0.130253021
5103240,RICHMOND CITY PBLC SCHS,VA,VA,-0.924246601,0.476322336,-0.15802283,-0.167614917,0.045719401,0.040154261,0.030797158,0.089130382
5103270,RICHMOND CO PBLC SCHS,VA,VA,0.384284001,1.220479257,0.069530413,0.267747845,0.064816332,0.053656569,0.041576892,0.124180302
5103300,ROANOKE CITY PBLC SCHS,VA,VA,-0.298010811,0.946832143,0.192507699,0.306199359,0.046869995,0.041001092,0.031398974,0.091273292
5103330,ROANOKE CO PBLC SCHS,VA,VA,1.050431972,1.083941729,0.184416747,0.190703123,0.046406057,0.040774406,0.031143843,0.090415886
5103370,ROCKBRIDGE CO PBLC SCHS,VA,VA,0.118840108,0.995228044,0.07043393,0.247037517,0.056082401,0.048027468,0.03627987,0.108139081
5103390,ROCKINGHAM CO PBLC SCHS,VA,VA,0.558429911,1.021471328,0.101490131,0.150621701,0.046934882,0.040942158,0.031395855,0.09139696
5103420,RUSSELL CO PBLC SCHS,VA,VA,0.290659068,0.676998667,-0.018238431,-0.178760818,0.050320701,0.044150092,0.033390952,0.097619771
5103460,SALEM CITY PBLC SCHS,VA,VA,0.955004387,0.915694192,0.07003982,-0.408054224,0.052032366,0.045563897,0.034214214,0.10076084
5103480,SCOTT CO PBLC SCHS,VA,VA,0.867457749,0.957157505,-0.001609053,0.206686998,0.051257953,0.044995145,0.033929445,0.099364947
5103510,SHENANDOAH CO PBLC SCHS,VA,VA,0.259869623,1.063534488,0.052502565,0.467019994,0.049229579,0.042872262,0.03278308,0.095684404
5103520,SMYTH CO PBLC SCHS,VA,VA,-0.029134443,0.945194285,0.048798473,0.080900605,0.050298633,0.043725708,0.0333677,0.097646026
5103600,SOUTHAMPTON CO PBLC SCHS,VA,VA,-0.196176499,1.05356108,0.050039275,0.116820958,0.053651275,0.046275905,0.035329211,0.103756072
5103640,SPOTSYLVANIA CO PBLC SCHS,VA,VA,0.289742003,0.916558543,0.075248419,0.024675971,0.045554785,0.039966654,0.030621726,0.088829749
5103660,STAFFORD CO PBLC SCHS,VA,VA,0.650372784,1.170765186,0.198485216,0.148250453,0.045549878,0.039968345,0.03060637,0.088826644
5103690,STAUNTON CITY PBLC SCHS,VA,VA,0.104398196,0.982903082,0.032897823,0.174925732,0.056406456,0.048178649,0.036504704,0.108663163
5103710,SUFFOLK CITY PBLC SCHS,VA,VA,0.014726085,1.025200246,0.139283018,0.467468634,0.046281367,0.040525742,0.031026168,0.090194297
5103750,SURRY CO PBLC SCHS,VA,VA,-0.173282023,1.045715608,0.097733793,0.41892044,0.065982154,0.055175088,0.042114226,0.125636075
5103780,SUSSEX CO PBLC SCHS,VA,VA,-0.834340188,1.200617254,0.073535831,0.131667652,0.062527411,0.05229683,0.040282962,0.119749388
5103810,TAZEWELL CO PBLC SCHS,VA,VA,0.327757478,0.968270307,0.078831172,0.091080009,0.048480775,0.042307399,0.032383941,0.094294666
5103840,VA BEACH CITY PBLC SCHS,VA,VA,0.285089845,0.918092535,0.06806244,-0.568041282,0.044682297,0.039267205,0.030117767,0.087207285
5103870,WARREN CO PBLC SCHS,VA,VA,0.106590297,0.984774854,0.112702799,0.214857821,0.050108269,0.043311153,0.033229247,0.097284838
5103900,WASHINGTON CO PBLC SCHS,VA,VA,0.385420465,0.830145562,0.040348325,-0.118213254,0.048248112,0.042035879,0.032135346,0.093834545
5103930,WAYNESBORO CITY PBLC SCHS,VA,VA,-0.102730533,0.763295209,0.028960614,-0.067472529,0.054658888,0.046734655,0.035755592,0.10557465
5103950,WEST POINT PBLC SCHS,VA,VA,0.732390141,1.057464942,0.247364385,-0.375524961,0.072838261,0.06045605,0.044885675,0.136776635
5103980,WESTMORELAND CO PBLC SCHS,VA,VA,-0.404684711,0.977554714,0.073413502,-0.010542887,0.060844831,0.050868503,0.039108635,0.116690959
5104020,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,VA,1.079407798,1.124787669,0.182428136,0.164291248,0.047481502,0.041379252,0.031759522,0.092397193
5104050,WINCHESTER CITY PBLC SCHS,VA,VA,-0.049917338,0.955751882,0.057751773,-0.024331769,0.05558456,0.047539375,0.036142813,0.107069576
5104080,WISE CO PBLC SCHS,VA,VA,0.576178029,1.032320418,0.190117486,0.38489811,0.048804114,0.04237712,0.032455634,0.094827843
5104110,WYTHE CO PBLC SCHS,VA,VA,-0.078216402,0.842289455,0.149843792,-0.432183049,0.052097293,0.045501135,0.034336156,0.101119225
5104150,YORK CO PBLC SCHS,VA,VA,1.164312589,0.93333908,0.147301847,0.047735621,0.047396446,0.041470092,0.031609693,0.092278978
5300001,ENUMCLAW SCHOOL DISTRICT,WA,WA,0.402265454,1.18495114,0.064563742,0.068162618,0.050629838,0.043569116,0.033494715,0.098203186
5300002,INCHELIUM SCHOOL DISTRICT,WA,WA,-2.531811596,0.883968632,0.072689028,0.153137435,0.36066183,0.13729182,0.095883564,0.341812417
5300003,KELSO SCHOOL DISTRICT,WA,WA,-0.157295945,1.035418975,0.07120537,0.110404723,0.049631257,0.042829908,0.032964166,0.096347622
