LEAID,NAME_LEA15,CBSA,NAME_CBSA15,COUNT,LANDAREA,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool,median_sale_price,median_sale_price_per_sqft,total_sales,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time,pop_density
3630540,West Babylon Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.544492870237234,WEST BABYLON UNION FREE SCHOOL DISTRICT,NY,NY,0.690859376,1.099371749,-0.029879607,-0.347339412,0.049112986,0.042460978,0.032643036,0.095414022,315e3,186.48648648648648,639,"West Babylon Union Free School District, New York",0.5938995215311005,28263.0,0.8233850595452905,30.186901913875598,5097.490548092399
3630660,West Hempstead Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.4934362630251576,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,NY,NY,0.87736785,0.821646978,-0.174871714,-0.294263671,0.05562238,0.047472677,0.03642473,0.10708449,385e3,259.5029239766082,376,"West Hempstead Union Free School District, New York",0.44682560942941335,16653.0,0.7014522554941525,36.73386016608626,6678.734983903609
3630690,West Islip Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,6.215813355119802,WEST ISLIP UNION FREE SCHOOL DISTRICT,NY,NY,0.812899106,1.012985461,0.008718158,-0.502317062,0.048064689,0.041715457,0.032135195,0.093475133,37e4,214.49704142011834,701,"West Islip Union Free School District, New York",0.5839737372230098,26946.0,0.8302225412778177,30.763261956278445,4335.072252097996
3630960,Westbury Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.413153265574972,WESTBURY UNION FREE SCHOOL DISTRICT,NY,NY,-0.554195156,0.643592699,-0.12805409,-0.531923309,0.049822735,0.043189739,0.033387438,0.096711773,312e3,210.76233183856502,459,"Westbury Union Free School District, New York",0.6232259076295773,26389.0,0.7370247551476826,28.110248568964167,4874.977430959
3631020,Westhampton Beach Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,16.03461869321402,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,NY,NY,1.645702366,0.823292766,-0.064396174,-0.229321135,0.066127253,0.054113649,0.041237273,0.122722006,75e4,393.25,384,"Westhampton Beach Union Free School District, New York",0.6447431589054249,5442.0,0.7687165775401069,24.73835813730197,339.3906711547246
3631260,White Plains City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,9.767783093975725,WHITE PLAINS CITY SCHOOL DISTRICT,NY,NY,0.289641632,1.063723509,0.003811324,-0.342780633,0.048255947,0.041798142,0.032313672,0.093817742,336500.0,254.73684210526315,1914,"White Plains City School District, New York",0.6392233009708738,57790.0,0.5689533119838193,26.79064430714916,5916.388544258518
3631710,Hewlett-Woodmere Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.5479125772011275,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,NY,NY,1.315885337,1.119345847,0.128879345,-0.607539388,0.052300512,0.044979368,0.034584687,0.101179961,47e4,247.4747474747475,716,"Hewlett-Woodmere Union Free School District, New York",0.3760713458420199,19096.0,0.6863781521858826,38.05941626129256,5382.3197681675765
3631800,Wyandanch Union Free School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.3140335013135194,WYANDANCH UNION FREE SCHOOL DISTRICT,NY,NY,-1.868807394,0.645492748,-0.174019138,-0.438258667,0.056035046,0.048206808,0.037380354,0.107593089,127200.0,89.64143426294821,197,"Wyandanch Union Free School District, New York",0.6598849157418825,11537.0,0.7371154614462645,27.781545417180435,3481.256298533887
3631920,Yonkers City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,18.01222901418853,YONKERS CITY SCHOOL DISTRICT,NY,NY,-1.161582467,0.685955232,-0.016300392,-0.636948558,0.045416692,0.039779486,0.030656367,0.088574305,258e3,187.375,3818,"Yonkers City School District, New York",0.4804277080427708,199435.0,0.558055152394775,33.16085541608554,11072.19988391785
3631980,Yorktown Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,26.995098432888472,YORKTOWN CENTRAL SCHOOL DISTRICT,NY,NY,1.613343927,1.291711561,0.059968503,-0.261503267,0.050899604,0.043486288,0.033621462,0.098690752,418800.0,216.0,654,"Yorktown Central School District, New York",0.4709177956605888,21060.0,0.7676999617298125,35.008149129061835,780.1416265384805
4207530,Delaware Valley School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,190.2050797146554,DELAWARE VALLEY SD,PA,PA,1.54339563,0.823064604,-0.012578193,-0.419299187,0.050600685,0.043890796,0.03332325,0.098079972,177e3,73.38308457711443,2,"Delaware Valley School District, Pennsylvania",0.4058980798833347,28743.0,0.7823461091753775,43.9111237138459,151.1158379319842
3413000,Pinelands Regional School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,66.79191872703655,PINELANDS REGIONAL,NJ,NJ,0.131232856,1.083957721,0.118619776,0.157299291,0.202137212,0.101507734,0.052818878,0.161240095,165e3,110.0,1535,"Pinelands Regional School District, New Jersey",0.47602520778153257,26771.0,0.8571800208116546,33.37610740706914,400.8119621388183
3417700,West Windsor-Plainsboro Regional School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,11.795891718417229,WEST WINDSOR-PLAINSBORO R,NJ,NJ,3.259474697,1.288263787,0.146733583,0.226727846,0.051148219,0.043591776,0.033943105,0.099178284,45e4,221.4022140221402,1813,"West Windsor-Plainsboro Regional School District, New Jersey",0.4992079373019843,51292.0,0.6951953125,39.88181590795398,4348.293560538241
3610410,Eldred Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,2.4350649501078774,ELDRED CENTRAL SCHOOL DISTRICT,NY,NY,-0.183449896,0.779855118,-0.061573241,-0.841295475,0.069511256,0.057175608,0.043751227,0.131542051,19e4,103.98230088495575,4,"Eldred Central School District, New York",0.3967902600996126,4955.0,0.8040435458786936,42.9136690647482,2034.8533207627522
3618570,Marlboro Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,7.278087388821878,MARLBORO CENTRAL SCHOOL DISTRICT,NY,NY,0.032227092,0.809548398,-0.10128332,-0.650871108,0.054892143,0.047366983,0.036161585,0.105910395,239e3,115.8812136862492,99,"Marlboro Central School District, New York",0.5372728816437425,12780.0,0.834070434070434,32.666836474783494,1755.9558325210946
3619560,Minisink Valley Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,109.84398306092537,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,NY,NY,0.304399311,0.948620969,-0.012640452,-0.634915132,0.049349666,0.042579608,0.032917927,0.095835213,242e3,118.90894175553733,624,"Minisink Valley Central School District, New York",0.5494415411415104,22497.0,0.8629731861198738,36.000614817091915,204.80866928798417
3619680,Valley Central School District (Montgomery),35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,78.06821460176654,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),NY,NY,0.332435549,0.837649483,-0.033120182,-0.585715871,0.048706173,0.042200445,0.032538958,0.094664281,181e3,111.53846153846153,760,"Valley Central School District (Montgomery), New York",0.5988385247756242,27886.0,0.8203061450861495,32.02051436759937,357.20043224056246
3623040,Pine Plains Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,96.66324940501659,PINE PLAINS CENTRAL SCHOOL DISTRICT,NY,NY,-0.342669917,0.954340297,-0.055837791,-0.684905454,0.061289294,0.051131519,0.039778698,0.117423117,215e3,125.82056892778994,30,"Pine Plains Central School District, New York",0.5485576923076924,8983.0,0.7422046552481335,32.17067307692308,92.93087140451337
3623520,Port Jervis City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,66.71336739784118,PORT JERVIS CITY SCHOOL DISTRICT,NY,NY,-0.699282854,0.81856919399999994,-0.0038025620000000002,-0.371690809,0.052004967,0.044596492,0.034657696,0.100676116,1e5,68.32757770103602,423,"Port Jervis City School District, New York",0.615607354857391,17633.0,0.7740608719495475,27.921673664398437,264.30984805258976
3624240,Red Hook Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,51.682683471892545,RED HOOK CENTRAL SCHOOL DISTRICT,NY,NY,0.985471258,0.961046662,0.025930003,-0.889775087,0.05468632,0.047221757,0.036038802,0.105493189,254e3,133.4026334026334,12,"Red Hook Central School District, New York",0.6611352357320099,13795.0,0.692329345531316,25.725031017369727,266.9172549351538
3628620,Taconic Hills Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,3.671728594881521,TACONIC HILLS CENTRAL SCHOOL DISTRICT,NY,NY,-0.665716081,0.816738415,-0.039352394,-0.845035994,0.059899906,0.050576114,0.038787168,0.114879646,217653.0,110.76488549618321,1,"Taconic Hills Central School District, New York",0.6704,11981.0,0.7686622320768662,24.622,3263.0407423636393
3629790,Wallkill Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,11.787747665240147,WALLKILL CENTRAL SCHOOL DISTRICT,NY,NY,-0.243050839,0.928330966,0.019994219,-0.578589772,0.050808935,0.043911288,0.033877737,0.098544427,25e4,125.48262548262548,144,"Wallkill Central School District, New York",0.5672017626691848,20418.0,0.8491427411991478,29.20732347077956,1732.1375193845424
3630390,Northeast Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,77.81240376403288,NORTHEAST CENTRAL SCHOOL DISTRICT,NY,NY,-0.602396993,0.845556342,0.011686772,-0.362138648,0.068465535,0.0559258,0.042992099,0.129636479,225e3,127.11864406779661,20,"Northeast Central School District, New York",0.640268456375839,6357.0,0.7136308068459658,29.949664429530202,81.69648658172397
4208670,East Stroudsburg Area School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,107.4803759708539,EAST STROUDSBURG AREA SD,PA,PA,0.271816399,0.962274348,0.111164074,-0.535585691,0.0472395,0.041192626,0.03159369,0.091949564,1e5,51.805802249851986,84,"East Stroudsburg Area School District, Pennsylvania",0.4471190781049936,47607.0,0.7763791916609303,44.74314980793854,442.9366716479469
4224750,Wallenpaupack Area School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",2.0,247.2751105410526,WALLENPAUPACK AREA SD,PA,PA,0.847810532,0.99597927,-0.057354789,-0.28301989,0.051606746,0.044702879,0.034019915,0.099852112,445e3,NA,1,"Wallenpaupack Area School District, Pennsylvania",0.5340659340659341,25334.0,0.8263524472855643,37.357642357642355,102.4526890092889
3623010,Pine Bush Central School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",3.0,55.97476436184262,PINE BUSH CENTRAL SCHOOL DISTRICT,NY,NY,-0.005520841,0.749005065,-0.033204113,-0.620266282,0.047940615,0.041626312,0.03206383,0.093255301,225e3,115.38461538461539,580,"Pine Bush Central School District, New York",0.5375285388127854,32586.0,0.829218526831259,35.115582191780824,582.155197462761
4100016,Yamhill-Carlton School District 1,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,184.61298083234348,YAMHILL CARLTON SD 1,OR,OR,-0.370815454,1.113721597,0.046550747,0.042703982,0.062247445,0.051780905,0.039549222,0.11888745,292e3,156.00211528291908,347,"Yamhill-Carlton School District 1, Oregon",0.4634760705289673,6855.0,0.7314475873544093,30.604534005037785,37.13173347341906
4100023,Hillsboro School District 1J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,202.3557105283885,HILLSBORO SD 1J,OR,OR,-0.226791789,0.938748644,0.005793282,-0.124072264,0.045519354,0.039723168,0.030654185,0.088773517,27e4,163.34894613583137,6722,"Hillsboro School District 1J, Oregon",0.6606296101159115,131626.0,0.7377925793892772,24.34519889357218,650.4684234326769
4101830,Banks School District 13,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,133.25006525126747,BANKS SD 13,OR,OR,0.02133883,1.068323915,-0.041849959,0.018725342,0.063564761,0.05263843,0.040386218,0.121713953,278e3,151.02564102564102,237,"Banks School District 13, Oregon",0.510814708002884,6566.0,0.7927756653992395,30.174837779379956,49.275773243477225
4101920,Beaverton School District 48J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,57.232766715521485,BEAVERTON SD 48J,OR,OR,0.988380308,1.006373655,0.024216327,0.416623923,0.045144027,0.039436783,0.030428026,0.088080179,315e3,178.64667747163696,13419,"Beaverton School District 48J, Oregon",0.6600592622867069,269076.0,0.7231547876384562,24.32767957494636,4701.432683439131
4102640,Canby School District 86,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,87.60833023164597,CANBY SD 86,OR,OR,-0.16096614,1.067973711,-0.009315448,0.152535929,0.049818654,0.04310476,0.033211891,0.096756667,3e5,167.13286713286712,1427,"Canby School District 86, Oregon",0.5544233807266983,30766.0,0.7858201214994814,27.18562401263823,351.17665088070214
4102800,Centennial School District 28J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,14.734228498355984,CENTENNIAL SD 28J,OR,OR,-0.904060885,1.230155978,-0.046968729,0.255071607,0.048529767,0.042001361,0.032397416,0.094354776,236e3,144.5183585313175,1872,"Centennial School District 28J, Oregon",0.5388144841269841,41139.0,0.7226650803093396,30.50440228174603,2792.070178943554
4103265,Rainier School District 13,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,113.67157029298974,RAINIER SD 13,OR,OR,-0.849598696,0.882126334,-4.61325e-4,-0.20915287,0.060828313,0.050949064,0.039269015,0.116457259,225e3,110.71428571428571,211,"Rainier School District 13, Oregon",0.5655608214849921,7370.0,0.8046226074395089,33.21879936808847,64.83591262972564
4103270,Colton School District 53,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,191.8883295984383,COLTON SD 53,OR,OR,-0.011661534,0.875675106,-0.036859911,-0.475596094,0.074545289,0.059470242,0.045851599,0.140053522,345500.0,165.70605187319885,130,"Colton School District 53, Oregon",0.23435655253837073,4770.0,0.724824986537426,43.845926800472256,24.85820794824836
4103420,Corbett School District 39,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,179.49117215987084,CORBETT SD 39,OR,OR,-0.164450819,1.232430351,0.095726676,-0.163958973,0.065939433,0.055227578,0.042486217,0.125707235,371800.0,174.95711835334478,88,"Corbett School District 39, Oregon",0.4092570036540804,4134.0,0.7122507122507122,33.465286236297196,23.031773375004153
4103940,David Douglas School District 40,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,10.831663698827938,DAVID DOUGLAS SD 40,OR,OR,-0.626885443,1.265313971,0.234650198,0.356845791,0.046790852,0.040734321,0.031463372,0.091142397,220790.0,143.36917562724014,2555,"David Douglas School District 40, Oregon",0.5871364136804347,66681.0,0.625764411027569,28.176297190751857,6156.118012343325
4103990,Dayton School District 8,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,56.57007059492167,DAYTON SD 8,OR,OR,-1.303314423,0.804939797,-0.257398282,-0.322779423,0.066655368,0.054786136,0.042037568,0.127316408,213900.0,130.7448494453249,167,"Dayton School District 8, Oregon",0.582053354890865,6043.0,0.7670819177047943,25.850848827809216,106.82327132436855
4104700,Estacada School District 108,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,704.386265882312,ESTACADA SD 108,OR,OR,-0.442946129,0.819516508,-0.129035574,-0.282855163,0.056574498,0.04752983,0.036800611,0.108793327,275e3,154.1795665634675,576,"Estacada School District 108, Oregon",0.3988592381340395,12769.0,0.7654251316779533,34.72092075779181,18.127837833416002
4105160,Forest Grove School District 15,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,189.83633167412353,FOREST GROVE SD 15,OR,OR,-0.553573951,1.120445355,0.051471225,0.119310258,0.048948803,0.04228387,0.032731381,0.095129902,25e4,150.0,1516,"Forest Grove School District 15, Oregon",0.6200152049208653,36056.0,0.7121292023731048,26.59133319510678,189.93203082903213
4105430,Gaston School District 511J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,60.96528748395744,GASTON SD 511J,OR,OR,-0.680839863,0.872275994,-0.068368086,-0.419705017,0.07968894,0.063701079,0.048245195,0.149061785,305e3,162.77128547579298,100,"Gaston School District 511J, Oregon",0.4191881918819188,2962.0,0.735966735966736,33.64575645756457,48.58502472869382
4105610,Gladstone School District 115,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,2.3113404386429606,GLADSTONE SD 115,OR,OR,-0.212220826,0.918766146,-0.165380699,-1.20762e-4,0.054030302,0.046041186,0.035368597,0.104364585,263500.0,145.44145873320537,483,"Gladstone School District 115, Oregon",0.5342331768388107,11453.0,0.8541945346837378,26.774256651017215,4955.133310748593
4106000,Gresham-Barlow School District 1J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,49.86071711529162,GRESHAM-BARLOW SD 10J,OR,OR,-0.362013601,0.963445469,-0.167441465,-0.015439224,0.046653961,0.040617536,0.031326811,0.090889421,25e4,142.14285714285714,3189,"Gresham-Barlow School District 1J, Oregon",0.5635036924158949,78863.0,0.7428674511545293,28.003897550111358,1581.6659800068091
4107230,Lake Oswego School District 7J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,12.911877970090977,LAKE OSWEGO SD 7J,OR,OR,2.474517872,0.92512033,-0.043653112,-0.243222995,0.051030652,0.04428283,0.033596881,0.098996934,506250.0,220.33254156769596,2633,"Lake Oswego School District 7J, Oregon",0.676597457870823,41453.0,0.7337675554650926,23.22942428250992,3210.4547530592813
4108010,McMinnville School District 40,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,117.94677697348392,MCMINNVILLE SD 40,OR,OR,0.371614292,1.182918049,0.187311861,0.454733563,0.048392393,0.041892058,0.032378047,0.094080974,23e4,138.76651982378854,1807,"McMinnville School District 40, Oregon",0.691805977710233,40492.0,0.7288063852944733,22.55477456940223,343.30738862922186
4108310,Molalla River School District 35,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,207.77346381527644,MOLALLA RIVER SD 35,OR,OR,-0.409626338,1.162870148,0.079619042,0.387720309,0.052604727,0.044973857,0.034851537,0.101875596,246e3,149.76958525345623,868,"Molalla River School District 35, Oregon",0.4287685408761642,20640.0,0.795490971257613,33.29653903644935,99.33896090960994
4108720,Newberg School District 29J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,80.73729183301236,NEWBERG SD 29J,OR,OR,0.514334069,1.124732932,0.102935849,-0.064789696,0.049674832,0.042792818,0.033129279,0.096483483,265e3,158.70098039215685,1827,"Newberg School District 29J, Oregon",0.6337477569853883,34679.0,0.7196874060715359,23.911817482696744,429.52889814196413
4108830,North Clackamas School District 12,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,40.22370644188314,NORTH CLACKAMAS SD 12,OR,OR,0.049651354,0.990114774,0.006202997,0.14865059,0.045738407,0.039971352,0.030796533,0.089178563,315e3,157.0,5830,"North Clackamas School District 12, Oregon",0.5897757219468146,118732.0,0.7598467699808462,27.060427915891122,2951.791629932186
4109330,Oregon City School District 62,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,78.04628477043134,OREGON CITY SD 62,OR,OR,0.178279323,1.039846861,0.020449579,-0.204028276,0.047267449,0.041118965,0.031705258,0.092020298,304e3,158.73015873015873,2911,"Oregon City School District 62, Oregon",0.5466539037789245,55895.0,0.7902889369592089,27.8972448809722,716.1775882658851
4109480,Parkrose School District 3,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,11.250133205250371,PARKROSE SD 3,OR,OR,-1.133823003,0.988773108,-0.046645453,0.268009947,0.051846394,0.044670299,0.034516254,0.1004111,242e3,149.25,1105,"Parkrose School District 3, Oregon",0.6575319575570223,26493.0,0.6808343171979535,24.36627955551842,2354.90545015377
4110040,Portland School District 1J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,135.53195844922791,PORTLAND SD 1J,OR,OR,0.572415322,1.088913937,0.05358994,-0.175740658,0.044922547,0.039264257,0.030281787,0.087662539,355e3,208.33333333333334,25166,"Portland School District 1J, Oregon",0.6704811097870361,483724.0,0.5654717969703112,24.398000323867812,3569.0770319769968
4110520,Reynolds School District 7,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,25.167665255591928,REYNOLDS SD 7,OR,OR,-1.397358283,1.023515128,-0.049767776,0.090146016,0.046866262,0.040740432,0.03147294,0.091280268,232500.0,143.84191176470588,2691,"Reynolds School District 7, Oregon",0.5689210792470066,76384.0,0.6623186144484319,27.11347101236501,3035.00540174375
4110560,Riverdale School District 51J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,1.7011935962637663,RIVERDALE SD 51J,OR,OR,1.842317836,0.969353485,-0.036557994,-0.109173044,0.084320986,0.066772977,0.049972071,0.15611099,1175e3,250.27986566448104,115,"Riverdale School District 51J, Oregon",0.8514644351464435,2870.0,0.5697980684811238,17.269874476987447,1687.050789694492
4110980,Scappoose School District 1J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,131.38560410318493,SCAPPOOSE SD 1J,OR,OR,-0.137825896,1.002590066,-0.050629015,-0.263111849,0.055162396,0.0469131,0.036065654,0.106546994,262025.0,141.3234005258545,663,"Scappoose School District 1J, Oregon",0.3680752840909091,14006.0,0.7896540469973891,32.31356534090909,106.60224227458173
4111290,Sherwood School District 88J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,37.86957198257288,SHERWOOD SD 88J,OR,OR,1.245034908,1.171955558,0.167988151,-0.421230035,0.050097384,0.043180627,0.033208458,0.097291973,326500.0,175.38699690402476,1546,"Sherwood School District 88J, Oregon",0.5944259904399255,30991.0,0.7946575138039098,26.039050473952848,818.361507076491
4111720,St. Helens School District 502,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,100.49439727133876,ST HELENS SD 502,OR,OR,-0.066203706,1.13669143,-0.040065437,0.027429579,0.052076593,0.044339645,0.034341275,0.10089445,21e4,128.24956672443673,1063,"St. Helens School District 502, Oregon",0.4470616804273919,20548.0,0.7847818417029284,32.459324915007286,204.46911029795626
4112240,Tigard-Tualatin School District 23J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,24.03526078113103,TIGARD-TUALATIN SD 23J,OR,OR,0.705209347,0.946956079,-0.030560749,-0.084304165,0.04682083,0.040741879,0.031474494,0.091210941,328e3,169.80549552330967,4644,"Tigard-Tualatin School District 23J, Oregon",0.680168401234245,80332.0,0.7473254086181278,23.061816850583128,3342.2562264464773
4112930,Vernonia School District 47J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,260.23287096310895,VERNONIA SD 47J,OR,OR,-0.858458903,0.928315585,0.020979541,-0.425061416,0.074986674,0.060789791,0.046279135,0.141215269,168e3,113.25966850828729,220,"Vernonia School District 47J, Oregon",0.23570432357043236,3668.0,0.7604790419161677,39.86750348675035,14.095067953655946
4113170,West Linn School District 3J,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,41.4736218855068,WEST LINN-WILSONVILLE SD 3J,OR,OR,1.296317966,1.041507722,0.110497575,-0.098943365,0.048153293,0.041736054,0.032273103,0.093661629,39e4,174.79575163398692,3031,"West Linn School District 3J, Oregon",0.6006776379477251,47519.0,0.7869438270797926,24.992013552758955,1145.7644121649716
5300380,Battle Ground School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,266.9162030866552,BATTLE GROUND SCHOOL DISTRICT,WA,WA,0.273574396,1.172176025,0.073685583,0.174306681,0.045970172,0.040069097,0.030820841,0.089610506,28e4,144.69153515064562,4056,"Battle Ground School District, Washington",0.542366455624218,68393.0,0.8002988579357455,28.61318572999204,256.23397609097566
5300810,Camas School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,53.366636833838555,CAMAS SCHOOL DISTRICT,WA,WA,1.816883777,1.336371768,0.121422989,-0.232376777,0.05113979,0.044518253,0.0339457,0.098954717,375e3,151.2425021422451,2058,"Camas School District, Washington",0.6299297676931388,30515.0,0.7786747157096728,26.19896580998688,571.799195347666
5302700,Evergreen School District (Clark),38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,47.03891137719554,EVERGREEN SCHOOL DISTRICT (CLARK),WA,WA,0.243615347,1.133323134,0.058470126,0.234385314,0.04508672,0.039424323,0.030319175,0.087968762,24e4,146.77777777777777,6735,"Evergreen School District (Clark), Washington",0.6870691321435475,144960.0,0.8025626536752242,24.526286966046,3081.703971369469
5303300,Green Mountain School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,22.941642586761017,GREEN MOUNTAIN SCHOOL DISTRICT,WA,WA,-0.784458979,0.9705654,0.008251941,-0.020132971,0.42039186,0.141978186,0.089300078,0.332570817,322500.0,130.0784034212402,22,"Green Mountain School District, Washington",0.32344213649851633,1008.0,0.7645502645502645,36.3946587537092,43.93756882001504
5303570,Hockinson School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,46.84159347456436,HOCKINSON SCHOOL DISTRICT,WA,WA,1.043479057,1.022980722,0.041316461,-0.240440871,0.055859961,0.048081929,0.036210611,0.107626042,372e3,154.29724596391264,412,"Hockinson School District, Washington",0.5850383631713555,8665.0,0.7909800520381614,29.395780051150894,184.98516718277776
5304170,La Center School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,37.735589894624994,LACENTER SCHOOL DISTRICT,WA,WA,0.361110075,1.112641701,-0.016733367,-0.482342924,0.058268091,0.049204336,0.037561478,0.111816342,302433.0,137.993762993763,336,"La Center School District, Washington",0.44559151785714285,8568.0,0.7965116279069767,29.779575892857142,227.0535593567179
5307350,Ridgefield School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,52.93856419411987,RIDGEFIELD SCHOOL DISTRICT,WA,WA,1.052648869,1.04191936,0.204582609,0.195226618,0.056463318,0.047913574,0.036763791,0.108842022,331e3,145.08831168831168,1208,"Ridgefield School District, Washington",0.6235974158449507,14953.0,0.8119266055045872,27.322339340360422,282.45949295430455
5308520,Stevenson-Carson School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,1039.0658338957558,STEVENSON-CARSON SCHOOL DISTRICT,WA,WA,-0.294692689,0.855210945,-0.092111191,0.006707744,0.067149922,0.055962108000000003,0.042251993,0.127835342,217e3,121.08262108262109,225,"Stevenson-Carson School District, Washington",0.683456561922366,6213.0,0.7249582637729549,24.27449168207024,5.979409386126846
5309270,Vancouver Public Schools,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,52.57904052065111,VANCOUVER SCHOOL DISTRICT,WA,WA,-0.082194136,1.076560258,0.070500932,0.20089754,0.045344822,0.03961478,0.030480735,0.088443769,235e3,137.68115942028984,7704,"Vancouver Public Schools, Washington",0.710350010393182,148128.0,0.7624628614939011,22.99651428662797,2817.244258038919
5309540,Washougal School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",1.0,354.77391632702546,WASHOUGAL SCHOOL DISTRICT,WA,WA,0.411521299,0.949927666,0.042299388,0.125324802,0.052770273,0.045478459,0.034931092,0.102135974,285400.0,134.41204742069849,1206,"Washougal School District, Washington",0.49916026871401153,20598.0,0.8094431266237434,31.879798464491362,58.059510725171414
4101230,Amity School District 4J,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,53.91698919068351,AMITY SD 4J,OR,OR,-0.763315584,1.111674974,0.053829039,-0.434856514,0.068368362,0.057348944,0.042833293,0.130285974,235e3,138.33592534992223,142,"Amity School District 4J, Oregon",0.5783625730994152,4369.0,0.804661487236404,30.54093567251462,81.03197277111559
